x,levels
80.9466556926,23.5307015047
46.6680497513,26.7678838298
55.2767096065,27.4948436299
84.6751279284,24.992178007
36.775603184,11.6252998169
12.0414930432,16.0099146184
22.214888448,23.6819664491
13.9166362917,19.1679401342
90.5319080269,30.963329932
5.62135762925,41.8026050421
91.2592043506,26.3544307961
99.9772068286,41.8029435142
63.9141660922,19.6058619402
26.1549202122,21.4054385375
68.7719171545,18.7478627833
5.60996855981,33.082649712
2.85524795015,42.9190784443
79.5039072478,21.5753320988
82.304688061,20.1911236678
63.5854938937,29.957506986
108.23487482,68.5913787631
18.5318512895,17.6546522368
93.9172565676,26.5625232625
89.7653080901,17.5550758364
83.8224185859,20.7564364121
31.2275533217,12.3356957531
20.6051514289,4.14615718875
99.9437152052,39.2069468175
108.330741373,78.9493747989
41.4956969921,21.3768647927
42.4085997038,25.3300036378
71.1906239144,24.1957878952
99.277141852,39.7966940252
101.033485076,42.1278892694
86.6112027241,22.2463768364
106.37766568,61.0223162068
99.9451177426,40.4832638952
41.9585930865,21.5253241995
87.3775193274,17.987109203
58.6571059487,27.896368331
96.855042114,33.6678123854
0.0762059019429,51.1862585957
86.0596793071,23.5230889365
22.7791229609,19.2297301731
85.5630291506,7.19644641447
75.9940217453,19.6964560869
77.5247873711,16.1090734725
43.1763520272,28.9884178272
33.3580182555,21.7680928445
46.1941119718,27.2721301623
19.1686499754,16.5622162747
11.4818606001,26.3181277143
81.9917017082,14.9223095335
63.7979271735,27.6189761484
12.4028631676,30.0550292742
89.9194701887,31.6351009479
36.1243835333,23.5057323297
56.7025911056,35.2758730718
69.9332569543,21.127813931
27.7916513357,25.0817193625
57.3168449814,26.9173755335
79.4081093459,19.1007426276
70.9077414828,21.719865614
79.5223904874,21.3142637135
20.7149081439,19.2004408878
12.7044487805,19.5721080707
48.4560385553,24.3155021176
102.415898615,45.1529806396
87.4261184129,21.2068127658
54.622729811,24.4045083732
50.1315052518,33.7951930726
86.7056668303,29.204045547
85.4297304289,22.2613928112
78.402430905,27.5957443301
75.9084651399,24.8542212252
97.7768726116,21.557875216
54.2720709154,25.8062938964
51.9551441612,31.7244426697
101.17709087,48.3889390833
42.4682159617,16.7171424511
75.2687785538,20.6881072405
15.8071348953,11.681525767
14.0792432675,16.4770913036
74.0644876114,28.2309349183
80.5975155798,20.0125270669
6.34557055252,27.9850912827
35.6086880048,23.8388627839
79.0548184309,19.5330061149
4.01765548049,35.1539698612
5.32990774914,20.5386187721
25.8216743175,23.3167335559
48.8972942231,18.4356385001
12.0993887152,19.6571956221
48.6203301422,29.1245556125
36.0802362504,16.6803013654
61.998438197,30.783660142
58.4987021695,23.2966492207
13.8744746629,25.6160679326
46.1646669017,31.0918596326
40.3768914885,35.2635174388
38.6945704936,36.6241726021
79.679795488,18.2180999936
86.7290405637,22.8824142
1.38571136373,43.7093400091
91.7454085198,31.4569149354
51.1822067887,33.5641642123
41.5840676918,27.7842736005
54.722035275,28.5020613488
92.8076679005,28.3350050888
36.6067784939,23.3311588699
82.8168918309,17.6363985621
63.4951448779,22.2590647072
78.6858643803,17.1471102969
69.1473549287,22.946359459
89.5302391164,30.9167622891
41.4593279673,25.0609588423
107.604747197,68.9422041889
29.8179670335,23.0962768885
70.5931441762,33.4869537381
71.3915886342,17.6468045821
45.0667600509,23.8692573288
3.70791870944,38.2610332111
77.9839266925,22.822151241
1.53809648401,52.5181130414
103.144678344,47.9948882437
2.68632327144,50.8747633308
57.4184283412,25.4684701339
0.558957657348,60.9158854959
55.8770862859,19.417240804
80.327954803,24.3281417119
27.4572492772,24.3905788338
66.3603675141,25.1923761616
19.8659420084,11.7612365588
24.1331903969,18.4082606095
30.590268353,21.4255381559
95.0364122746,31.3603555125
101.962791214,47.0240322479
83.3130659058,22.9433965552
63.405259381,27.3722771827
30.8882488307,23.8487178949
93.2189486653,22.1458696965
101.490469797,44.6398222297
0.317401179119,50.9956954946
45.14226408,24.8696987246
94.8363941027,27.2895225217
49.3157272941,30.2162888942
102.280063154,46.0223675133
47.2415038255,34.8081109684
104.732325988,51.6176585175
81.3577304726,16.316406215
77.9413622594,16.0031248534
26.5857758435,14.4987831608
41.8512012265,26.9135143833
68.8057167744,29.5334037917
5.5253683251,34.1613862032
7.20498404314,16.8929428994
104.71957175,51.11703381
1.82586621837,31.1239544204
86.9023255937,31.7781222742
68.0635552847,22.0754607202
82.46975732,17.4768658856
41.0107431355,26.5012263712
52.3169701676,19.6058270556
102.35958071,45.0843329356
30.7124182724,22.2136005201
90.4374010407,19.910954722
47.6285127917,23.8756031339
27.6634299098,18.0039361624
40.8182517152,29.8462504603
23.0806027574,23.2404969778
56.9055180133,28.7689538843
55.4884575778,32.7057368012
62.389373419,28.3758929354
90.2186975482,22.7731513885
40.6193570432,19.4821338531
13.2079994279,21.1068674459
67.5013582924,28.2576928602
78.1897750544,28.9442924124
10.935882919,26.6866589978
107.918634444,70.812923217
85.086197492,30.4403727526
4.44520036374,29.6267795849
33.2104769636,19.0243964417
87.1351360937,20.815991364
98.5199125038,36.0612491595
1.77856597854,43.0608771903
16.5889648469,28.7774492838
100.055660046,43.1544437543
109.067751333,68.4125963731
99.9612487118,43.5533710562
65.7949391463,27.6370370901
108.076264848,78.7404702084
86.8901677514,28.7583071387
1.90128491644,36.0518496745
56.1095071984,20.9408523017
25.6315441165,21.0250396858
52.3843748191,27.8796615425
84.7020018215,22.5228455946
102.26240479,52.817420958
89.1713261162,26.8887451026
3.55734748562,24.0090522161
23.0604723954,16.991576626
50.6931034984,31.1358561305
36.4388749908,33.318725327
102.275431529,50.8336595919
54.8120738183,22.1065788663
51.2876663825,36.3401661366
56.2342040094,29.6301145894
28.8224272698,13.8936331623
77.10616214,18.8552098384
107.142947186,64.810328092
52.7943146732,32.3572571451
8.60217323391,28.942849825
21.8265855856,19.5271418483
102.970889556,60.3290898441
103.966989784,51.5884840431
40.1888445184,22.1841099939
45.3329251328,19.669889722
25.9875600098,7.15111532019
94.1527464255,33.2211131358
93.1193155554,27.469187626
34.1883018998,21.1342286523
27.0041487932,29.1204588237
89.8366087897,21.2021785068
97.6756059096,24.0827872701
16.1955489513,19.3984576814
76.4862547602,23.4033656119
54.0529712378,28.7841393324
61.5585892404,36.9314264429
12.3897525277,19.9293338365
29.9282969022,21.8116241521
40.1574435968,24.3842159111
91.6337844837,22.9726884495
0.573809180768,46.7571740899
106.129581166,64.1539897875
44.9665383468,35.2265333509
37.4108389125,29.2856334744
4.49584122902,39.5810149118
51.8879312145,29.2403611981
52.1045012727,24.6664702915
3.05411405889,38.1106245215
108.516697432,70.0156676278
23.4498559893,17.9786057972
63.714142825,27.4774395279
50.2844911724,25.192448502
48.4212631605,27.2027578424
51.9806425159,29.6226021275
13.7705561819,25.38387177
68.4819064503,28.8171087566
90.939033191,28.9983566617
21.9923928237,13.5421076408
57.1074595636,22.7286482045
83.6497129068,25.7605891927
33.1752226588,12.2437708177
94.2554438562,25.6892995557
93.7099718429,24.8971183968
11.2832233639,29.8175054724
23.6998265448,7.74451539538
109.277507609,85.7343390854
54.9482204367,33.8743846412
43.4156145821,18.3037996537
102.715458598,50.2897947752
79.7551516439,17.2228881796
16.4640051323,14.4336234217
30.217651245,20.459025858
68.1418904827,22.1895114772
109.796545726,81.6082955583
5.43641739154,35.3816492946
14.1436671208,21.6449685481
24.8008530634,18.0128414971
72.2130108631,27.0331584578
19.6867903521,23.663305836
72.4696523348,30.5535303981
80.3954692828,29.4951312183
78.7993958143,19.1327517141
80.087894211,16.9040137294
89.4526345289,30.5959878331
96.2719358058,36.3260976126
38.2927928568,31.8075785456
33.8349820193,17.6326224145
17.8511986867,23.8385313516
23.1942038997,18.4635814405
42.15790806,17.3546820373
92.1229585728,27.9387182603
28.2493349888,14.3102181306
29.8417374093,21.4150562668
34.2015711265,21.0209951753
7.60921625664,25.5819489515
76.4937282804,21.4786180344
10.6763967429,35.6868936894
80.8801764866,21.4917142832
100.504054555,37.4407753174
82.9563024129,29.1870446176
101.829990037,54.0546552143
33.6271530036,16.421612522
67.2957483677,18.7034459609
86.0015196648,22.0164642477
101.31649256,42.2563859855
0.576118269551,54.1200444153
62.8134901844,28.1359174907
27.3189580501,27.2359462741
56.4950516834,19.8748841874
95.0506549704,27.8399740261
7.42686561555,21.5589521581
105.631545306,59.1327156655
32.3569274186,26.6095965807
75.3415649179,28.3575893233
102.139228533,42.2141696374
54.7149300437,30.4902922444
59.844351263,31.2664478444
49.2908944966,35.5151593164
9.78740356203,30.7962012801
54.5204689079,41.3735796031
56.5714306646,33.608046495
17.2892863858,18.0119910622
21.7161371723,18.0280121249
71.6752104607,24.216280751
93.203565263,18.5676431054
19.3193413461,19.7859770259
57.1578922701,33.044678576
0.648449272869,44.6199484257
0.654984835484,45.8443436208
89.8795054367,20.8048540332
45.2769590061,32.7185994252
48.5760720778,31.8463502971
107.568970593,68.462188451
82.7918883498,30.5280446677
55.1999156244,26.1690859299
63.1313822957,20.6623620718
17.400130192,13.8474785867
99.9394915297,39.4145332369
99.4351438243,36.6664043181
6.18756776199,33.1111010444
108.712652162,76.1010919293
102.693284061,49.0723580136
64.4389713068,28.7214938114
19.7171930568,29.4647530645
62.3587758418,21.1037762566
99.2819272956,35.7893305439
102.651886093,39.6420939732
51.6267639321,20.3924485534
36.8683231064,21.901050859
78.5478471955,30.8657470129
98.0789395309,41.5860732533
37.436679059,23.6294904648
81.0438357537,19.9618511833
50.0265487672,36.5443740113
49.6338364005,24.5682917898
35.9281055359,21.6113159648
53.9300871746,34.7537841338
60.9098212554,31.0059224205
60.2440866756,23.7331747028
78.6434652124,23.4124009095
29.1712401289,18.6481753458
2.5594225879,52.9048821741
52.5015674974,30.5387218851
66.5301674786,23.8802140171
96.0207864444,37.2932424373
108.499636868,75.6628978646
80.5844087421,25.6106233146
67.9652685132,27.5470136324
61.5218079801,24.8139451232
12.7374084755,26.890632582
40.8364304607,24.832135839
109.725837775,86.7808819727
9.16414977998,28.2534264031
0.387277732662,47.334642413
99.4021593992,40.4582645595
68.3133208858,33.7784122809
85.8263279563,21.5603485501
38.9230060331,17.0698217438
10.9391810178,29.8185946505
62.0604401825,28.1690688066
62.928734941,27.070209356
47.3589575369,29.8125161091
105.069820771,56.5167128392
78.8689573571,17.0173091287
2.0866482076,45.2434341943
85.8412399745,17.7166461363
59.5429257282,28.9323027954
61.8994064676,30.0493797583
38.7116202882,27.9150161872
22.8024253902,23.0861543036
27.3277898605,14.3212479946
68.1054059005,27.5338090568
70.6922168747,24.9063999759
30.7959330109,29.1973762346
32.487005137,24.5085946161
20.1668244246,21.1727942658
49.4822042583,29.1016465
36.9389035666,19.229289501
84.8099654984,23.2944503114
108.663698047,75.7186540595
51.7636702616,24.2869865735
107.891385945,67.5678025385
57.6231759814,22.2741616433
67.4674463485,19.7980540919
10.4173956724,30.6848566719
57.3443075907,26.6576357189
2.02713320327,41.4551743929
28.9339446241,21.0200047282
10.7161329651,35.5034610323
30.3585663989,13.3730873313
51.1798089355,26.4292639598
82.1892096099,29.4914065076
19.1281806223,15.9411568746
105.916517411,57.8308940584
24.6032734134,26.5942175277
31.2617010547,25.498235008
39.163374609,22.7955299297
22.7318829367,18.1677179551
46.384468611,27.0536479751
72.9589530513,25.5251818755
73.2310777586,17.7125199564
13.6505998049,24.8604554084
61.5646182692,28.8398919536
66.3970401495,34.4829108087
2.1603204994,40.4539337767
51.1043466962,26.0127797812
106.147854139,60.1773721206
9.03884285245,30.2260848479
106.689111602,54.8192463275
1.6133915769,43.0909737564
5.90437675324,36.1605055056
58.1484478334,22.7130681706
73.7580955499,21.0377959718
36.3734954114,21.2460327914
62.2316997679,29.4653121461
27.1801998024,21.2547806741
11.6167288385,17.7757053915
70.2856806999,37.2123819176
97.0989581034,27.0041098671
0.55895241775,56.2898418815
22.5109885177,24.0485851698
39.1666437649,20.943636371
58.8758795952,27.7472428689
60.7078688362,26.0490347086
65.6140752141,18.4613924293
75.1893521607,10.2726973879
55.6764432549,22.3439781715
7.00716973297,31.1015806965
63.3642716413,22.1725526271
52.8573563151,33.429129685
41.9127644228,24.9090364965
6.46780135995,25.1852098456
77.9132127747,28.8904752322
38.0056587236,17.7108935481
50.5768704761,22.3829012234
1.67415005072,45.4820535507
6.08557626435,31.0244062
104.454473815,57.5452404995
5.00279492995,29.3775226478
61.8451917242,23.4076398493
44.6577738021,26.9786714149
102.266159067,39.1961203447
88.8906709176,22.1377654365
2.07116429803,31.4296587855
37.6560107215,22.5023033175
47.604235926,33.3319777886
102.741719842,42.0498427692
92.7223619966,24.5384284252
69.5845975589,13.5050145085
74.8827669239,26.6243377347
20.9168366414,12.4133611579
9.91253572866,40.2996717172
22.7496602169,13.5363994552
11.8055777702,25.1552887628
75.1054359663,21.9446039117
106.672211444,67.1249534852
102.544187069,48.0593276337
108.736674207,66.1771563064
104.459779859,50.0404795494
17.8362499052,21.5476630156
87.0623521031,20.6663053289
103.578799158,50.0899709941
49.5906603897,22.4254414106
13.9381842157,22.2292937077
103.488776892,62.0751478658
86.0373372372,23.6645394475
90.9109397864,31.3701273561
67.9073361479,26.9748798255
101.758799167,46.2464682078
88.0446702352,21.8762274846
67.7712543051,27.5715111778
0.673172166841,53.4482222458
66.6542730424,27.0356329284
65.2976777071,31.6015699
13.8858612369,16.8853316346
13.3486805989,20.3269715021
48.3482225218,25.771487307
88.7044551435,28.0746664786
98.765451241,28.5789530118
20.8086924906,14.6463152139
66.8343343067,19.750685122
59.6957403246,33.5919836331
88.6309380015,29.873326893
46.1769401632,31.1710060667
6.63304818787,31.4423776517
52.9680933282,23.956846318
19.1092517554,17.6901122944
44.5461730072,27.1605024927
53.7431088338,27.0117489189
33.6453570356,24.7503232298
51.7209204336,29.0287710552
62.6368100835,22.3789891939
29.3395327238,24.9211465507
96.6501862296,33.9707947624
10.5302180432,29.1481066056
8.2518881166,30.9126775273
34.9755368636,33.4603128778
55.6020242078,27.5260194602
23.1772327984,16.8237805474
79.917535099,31.3544489286
15.5651855766,24.401029577
92.2275491321,23.6924725267
14.7836326493,23.1100809431
92.8196686306,26.7166748744
67.5402870191,24.6234314439
101.553529381,43.7117987801
25.4554210667,18.4740503999
26.224515325,30.1075016729
36.0587868235,25.9652433245
53.1549221486,35.1133651207
2.47036837654,41.9740903574
74.6457288764,19.9436562296
53.6368565091,25.0061766665
9.41071992441,34.9102672282
79.1706705342,25.4219623457
36.0375656329,23.7588326093
9.958826122,46.408507803
53.3112943566,28.8659207889
49.4710914049,28.4619468382
18.9868589066,11.3072091651
99.214245712,29.3428552525
2.8556127429,36.28766734
16.5257004062,19.7755530135
27.6886517958,17.4810700214
1.43414011514,39.9773054347
46.0469666264,30.9335226873
5.76765860622,39.2148259493
91.8654531508,22.9864968105
45.449707282,29.333421523
16.2261613456,15.8399579367
8.09852686089,27.0573450313
107.580761197,72.5746295787
34.9565006743,21.2621901408
57.4776588366,33.8409263375
107.335520478,68.4870679383
90.0627058992,23.0933740599
31.4182368061,27.5367037371
95.0618404534,33.053918561
93.5804866078,28.621892647
53.7207319432,24.441051586
10.7345890715,32.3479117224
4.54740699148,38.2300496203
15.6065759211,15.2159125425
48.804525688,20.8109554996
52.0937357862,27.2147996587
107.481719937,70.1761253006
90.8596587308,17.0125150588
35.4022681486,25.7055878731
84.4740008429,22.8841955917
18.2977979511,20.0764887857
46.5891632154,30.0656648206
67.6439597913,29.1366943279
89.4578889135,11.5171802158
22.0649922003,12.3892802852
108.346797229,70.5834538671
107.445356399,70.8342654063
26.5714415056,19.8939811888
101.967614889,50.3774186129
44.9157329631,31.5372928694
6.02001130982,35.4144446329
51.4920987769,34.1107835246
52.8629937889,27.8404037115
103.434012494,61.5173268695
63.4448279317,28.1308462663
48.1115965902,23.1819772545
23.6137174112,20.4727114462
65.3033392088,22.8692315747
24.6296053391,10.7310427583
62.9135330559,27.8723577326
54.5642854317,24.8182285373
81.6464915621,23.3967652324
90.5288400834,37.6663979307
92.1409819846,32.1978535081
94.9756973071,33.8485340659
109.997908791,87.4215514596
3.52868468399,43.0157195196
49.8425075483,30.6906610244
41.0550632497,19.2891054635
29.1698038937,22.1333606984
42.9030795227,29.5000520754
30.6754894542,26.5227985496
106.719354687,63.8341520301
108.193948765,67.9960132339
102.429493073,46.705541256
54.6572270204,23.1439052892
5.55527463745,32.5306383673
34.8369807631,21.9237145931
34.648478342,17.5212181666
25.6712696408,20.4356285512
76.8894764563,19.6242051426
102.50334456,44.3381890506
95.9408086071,25.6160405451
109.850981887,87.5665422616
35.0016028236,20.6664522147
4.11951676924,26.6831661967
53.761736109,20.1389437593
100.794015665,47.3907772673
20.001048225,20.5552601108
17.7620790112,23.643099352
90.7177693923,30.2204645773
16.9863927544,16.3933249155
62.5441076618,25.2236153671
44.2532825777,30.2759022714
35.7955598439,19.3464103309
89.155965925,19.5193872072
88.7330232259,27.3159048773
88.2802320385,27.8183822117
9.31758309901,30.3036414008
92.0298968709,31.514294405
43.4517933972,21.0489116262
44.1713086075,26.6725164204
30.941341672,31.7120462921
67.3049037372,30.4026318833
26.5442769752,23.1632287023
20.4199607227,18.2714800545
91.3322497475,32.1400799888
89.3257766653,24.0241362427
38.6042298674,20.4686506527
60.926027219,19.7198792251
52.1788327496,28.0686470377
27.5392938341,27.3220125918
26.3511567042,16.8301675551
40.131348362,24.1288884716
9.24398164265,30.8287430186
20.4171264454,22.1052704092
102.2096793,47.46423979
33.4764096106,16.1789682341
69.5679624539,18.7973383718
0.432575360203,46.4923358881
102.860302097,46.5953019031
24.478913989,18.8475789005
93.7420025088,25.2692891848
10.3483608658,29.2644618793
3.52379170473,41.3638388128
49.9773542645,29.9739635902
2.79196217471,44.8707834808
30.7209367383,24.4587923823
49.2933575385,25.4722604189
88.7280752435,23.8120919881
93.2919218884,41.8881445283
78.1877215913,32.5425911883
26.0445961023,22.8867511794
75.6164539972,18.1191128496
14.3515969937,27.0272605987
72.3175196024,23.3471177747
104.795884531,52.7171371498
59.8440345892,35.8002223506
91.3381146216,25.2341950395
99.5146678283,35.914256626
36.4632838229,27.3742541062
92.7750981814,18.9790618047
34.3528623388,27.960402462
77.2460070898,24.1217237613
17.763479253,21.3604025247
6.63624379819,33.3357544985
15.548555859,27.9219754779
107.031848103,71.3671213829
12.3785060044,24.9699659591
40.4044557356,34.1293776138
87.4875165406,23.5188871774
43.2348854706,28.1700458547
3.50453819778,38.036982549
91.3489588496,21.5271924449
21.3511199835,19.3388951942
68.5961301883,18.9622790277
54.2045695298,26.7295673915
8.5715131563,38.4057501985
66.5430534152,27.2019608315
4.77737162183,42.1574378587
92.4990724876,29.7450544299
94.485204696,33.2384591244
87.3038242119,24.2804798839
90.7340999102,15.1927547902
41.8796732948,21.3798722361
54.5758568623,29.2382493814
25.4624060141,22.480249832
59.8210923548,27.4534926601
5.12931401667,34.194991429
78.3603474525,22.9425661279
99.6606294623,42.5872407049
69.9714544088,27.3248294929
44.0164028724,25.6275596347
79.1317936759,18.6526989193
14.0976671174,19.4243780479
60.1016463275,32.3495938325
76.3337616689,22.4053178638
25.8756736313,20.9843585683
52.0545042689,21.8700567726
54.8476453115,26.5200378661
51.4485182232,32.4118175456
35.9445985264,16.4820951171
86.3013762441,21.9091004062
44.2889592218,26.5627215773
58.3931884868,26.8413981487
99.8957709312,38.6838255424
48.830145554,32.8662199377
34.2336914863,8.34961468879
104.502087336,57.0390756878
62.7612967747,31.9614106709
39.1901377554,19.8244255369
49.2106368088,27.3840355847
41.0279749203,24.6214334338
59.7553837871,36.6851076196
6.44649639412,31.3732107653
45.9761735408,32.6957220445
50.2661279562,27.0327293957
14.3054546576,18.8140729399
23.6526161362,23.5560820807
34.9836098456,23.0484783827
63.1578721842,18.8050396848
84.0041342316,24.3400263579
11.5258758398,31.7139811516
15.833592347,17.3738424256
27.1606007056,27.0176725641
69.9000048191,23.6848560628
56.4385743091,30.1697104253
45.8454287832,38.2678554904
53.8299323547,30.751054817
76.5607768548,13.7439095872
12.8719156542,23.1457392082
8.08087266276,25.1325344249
25.3170179057,19.6138940357
14.2874317909,18.0553072467
106.694709388,65.1486887051
4.99069290019,38.5006048108
55.3759927092,30.5974530669
101.319473215,40.2871800585
39.2744166043,23.485960855
61.5233408942,25.8115787027
19.0697252501,17.5695087105
10.8491968823,39.2237343093
35.1028758221,18.8336496093
85.864064902,20.0345891846
64.5250034286,21.6272333054
96.3721280334,33.0993714423
26.5166513381,17.9484529261
43.5667817195,19.4088763355
60.7096125086,27.9183353707
80.2280991669,15.242947325
108.021683745,77.4870281792
92.6877953028,24.2171919018
19.9957405538,17.0354722951
3.54438646407,38.3413328541
28.2898884062,20.0252392575
51.1335059004,27.425906228
76.4440500641,18.6217038011
26.0571927079,23.6212765656
79.3822947116,20.5567460985
38.9167327391,29.0263617384
15.3526804966,21.6484463824
32.240698673,27.083065878
54.4955467631,30.4831823455
28.8917301458,18.6718959524
23.1685458628,18.4575397115
81.5149673267,21.9843876693
79.3624328586,19.974809186
59.2642785847,25.6390491677
58.2791372113,22.5523284853
48.0779120164,25.9137840642
46.8764916811,23.575294613
60.1804710425,22.6566216465
38.0096352027,25.0985927624
87.0503087112,29.1283143491
85.863821842,19.6237397
58.0810874554,33.5459704588
11.3499257111,28.6843756786
82.3882461001,21.0024237673
89.6106761924,18.2610791523
102.243948378,54.2120386823
44.0926830879,31.4588492161
11.3631106701,26.2162262904
103.502200363,54.0244268226
28.2600443458,24.844785613
42.5047877674,24.5054500755
19.4932798709,17.630053812
11.7641079726,24.8821757629
101.216768997,41.8974331695
18.2205337095,11.7717604679
38.7512050521,21.9719519776
76.5976436602,15.0224788322
7.83546770772,25.2112317385
80.3634939657,17.6026463057
16.8107393735,20.1300507049
50.2888693149,30.7737606336
35.6007581415,26.0498012672
24.5504302065,13.6598489402
22.0082571057,20.5641276421
78.5797562839,15.451600474
17.4591237338,19.2385776798
22.3673861252,10.1814108752
26.9462339992,23.6319068621
67.2736244699,22.7425696168
22.7064396088,26.1845953015
29.0871879307,17.6794439183
87.8260095701,20.4953354647
52.4007090198,21.867212876
31.3306672379,16.8308114656
14.8901229192,31.2673781795
85.5893814827,21.0649450432
67.1586571571,16.3383896407
53.0164577225,27.2605983968
49.8867193033,22.7722069002
8.61791409506,24.6705769009
109.863691251,72.2263692149
80.0342963728,27.8502381163
3.87676076293,30.630275874
22.5768836488,25.4651567876
100.270306249,35.8341234604
16.2552087794,23.9095595885
37.5321796187,27.3476146333
6.33965419925,39.7886174654
82.6882608144,19.5273820972
93.3993201838,27.3462596198
34.5353333665,17.9985530922
69.2107254125,30.4737117421
29.303395387,25.7641886904
85.2074096907,16.0124274086
89.6870531518,23.5704772203
97.5834733126,31.5832277656
41.8615785098,33.0233949366
21.666310247,20.2518584427
44.2958152169,31.8347724343
25.2743997885,14.6400352892
42.7898308046,21.2441041214
72.5007785511,20.1073850772
96.9944686425,33.3521192745
9.07569801888,29.2132936884
85.1137756558,18.4359034886
6.77883568376,23.3189666289
104.729990506,58.1290639103
43.1956722967,18.3111474598
91.5242579143,28.5704654139
84.9840574655,23.3780864398
106.14584219,60.5473234234
88.4829217832,19.9452977134
5.22052605558,28.6529741068
33.4078850865,23.3264281677
36.5063853506,17.016186615
5.32159006892,29.7148556805
91.0273081385,25.6556896701
98.8701927461,40.6306307958
47.0160693765,25.0858062918
78.5488112812,33.6012168083
39.4857899184,17.3143240924
22.1729203405,18.904917009
86.8774770278,22.8931792803
88.8508398848,16.3824308258
48.5949992351,23.7630226887
84.1646976944,18.0127967651
2.05886813881,38.0250850442
99.1046370829,38.7342951284
64.0286092772,29.9502331296
47.6045684442,28.0258033293
70.8833269434,36.6605074679
40.7919515939,25.8124482582
26.7192121551,22.638218538
68.2449070058,26.4801782031
15.8900753482,12.1571689147
86.0564098967,22.1388823253
86.2522774197,29.2158539584
62.2413210626,24.4492708333
8.23283498245,25.9491624834
25.593010146,21.2900641817
66.4975457385,28.6263022729
65.2026886475,20.9906306062
91.1623589532,32.7825499864
91.9681628884,27.6869069011
57.7970251468,36.0314281955
78.0888475134,22.7181127189
97.8449324412,40.899339982
73.3742636633,22.7948328556
92.8572605109,34.4368159133
88.5782965043,27.4403757368
95.490936402,25.135939761
57.2374166152,26.6112001187
100.621095645,41.2920858057
97.4970635842,41.9486325741
4.34208504636,35.650724927
36.2368295974,21.7517077131
79.0695459202,24.6740907508
7.51945295361,28.7300135069
47.5947700766,26.3396675365
107.339165813,67.497945721
4.89451758136,28.2560435453
76.2793181041,18.8386592966
33.8685563762,21.3393705313
60.2497901064,33.4256742086
56.9984551732,21.9907703549
54.1030876308,25.8989765887
47.0578551357,27.2006818701
13.0816725216,21.7296004125
79.5860245159,30.8240625027
95.3798115558,27.4196202943
30.8288798537,22.3838269402
73.883421699,27.5561618835
54.8897987385,40.9722498438
17.3912196972,7.44020426713
11.7722347022,20.8810573399
9.94538525334,40.0730771454
51.9345730318,28.6396077103
85.9760554064,16.3160036353
44.7726973805,20.3038841577
73.8690079406,19.2347473061
49.6104332372,28.8142062443
5.50313569344,41.6497564573
17.6925959995,5.51335723696
36.2071389381,18.372447905
56.4548722886,17.8436107264
105.432238798,53.6337974118
67.0329364983,21.0939726968
75.158582054,23.6167253434
57.3344467636,27.8180147756
104.169904737,58.402359385
49.2599905503,26.6365588061
81.5699132408,27.2195152874
35.6515303874,28.5356168065
88.727501042,19.9509149429
108.355356413,76.7081960088
77.6467265669,25.3509777226
75.7792242925,26.1719458876
87.5083782175,26.1488181361
8.22352094772,31.8905137549
17.4821925127,19.9508209285
107.43933078,66.9372992072
46.1662040553,35.0944127865
28.4340222635,21.1881526376
66.1929405238,24.280250973
70.0631675913,17.5356246822
19.3542843513,20.0751105955
23.0510804294,24.6945939216
93.5762104658,35.3427454556
98.0264810803,33.2319839803
98.6950245211,39.8151958779
63.862011272,24.0343054785
39.5932003812,26.680671496
3.7714343733,38.4952006332
34.476335545,16.3186054933
1.14946012918,38.718081934
54.0773555235,26.2463187043
73.4675074266,31.1206662128
91.6774050867,35.3739562118
74.1299858495,23.299157407
44.3005670239,24.4746600718
24.2841053229,24.7519592277
108.578554097,74.3859488715
58.0126984087,30.4832028946
20.6620713175,21.1264083331
19.8468637116,18.3086085538
99.6602516296,36.6874661268
78.726024262,32.605883541
95.5341409914,38.3617373425
37.7101799893,18.1842014964
56.3734435547,32.9542865826
52.9997669776,30.764584059
20.5347684346,24.9621396002
2.26949409761,39.5680378692
44.5280866736,29.631964413
6.03024987402,32.5125772054
71.8469104611,31.7791784741
41.8999329902,34.2306368821
43.0360531672,24.2192125755
99.6003396421,37.8515053783
82.7032547617,25.0623102808
78.4966007169,24.2273167142
59.9130555805,38.7648478832
41.8840765255,31.2444998549
85.2247500331,31.0778496003
74.0312336475,23.0557280999
61.746940424,28.5804804486
74.5079120409,24.760552715
101.944059204,48.9188610887
32.9005914852,20.5727595643
8.01743680745,27.960999938
106.794929835,64.8673344698
87.888276734,20.7842145665
43.5677232634,28.2931175746
37.3130596607,31.1571016237
86.5795020287,22.456375461
23.432819745,15.4301924389
9.4956616355,40.5582747417
96.2481648842,36.8776298121
56.7298749764,29.5842838407
96.6825425944,35.7411448448
83.8249709545,34.8564829478
28.6039467998,25.0036017496
28.5215251537,19.5235171605
8.73317724622,21.6674796487
27.8491333383,25.2667032059
67.2867705061,29.5324968659
13.465339998,27.7333827093
92.5258238944,33.1637206351
76.652269672,21.7086012881
63.8327662908,23.898655409
42.1018751907,34.6224514244
34.9924961708,26.7006760616
105.684788396,57.8096115513
105.305075765,53.1239750444
82.5587636822,16.7129713874
63.4783153595,25.7242158923
92.2032264801,26.4476192422
2.31199452899,42.3000186866
15.6934817227,21.3222345017
9.52189805211,37.719264747
98.8905235236,44.0973834425
64.4621497616,27.8018883903
